293;210;167;1;land;false;forest;3
294;220;150;1;land;false;plains;3
295;226;167;1;land;false;plains;3
296;191;199;1;land;false;plains;3
297;176;176;1;land;false;plains;3
298;239;194;1;land;false;forest;3
299;191;164;1;land;false;plains;3
300;172;227;1;land;false;forest;3
301;228;195;1;land;false;forest;3
302;235;171;1;land;false;plains;3
303;176;205;1;land;false;plains;3
304;222;159;1;land;false;forest;3
305;187;210;1;land;false;forest;3
306;190;178;1;land;false;forest;3
307;217;180;1;land;false;forest;3
308;168;161;1;land;false;forest;3
309;115;177;1;land;false;plains;3
310;132;125;1;land;false;plains;3
311;155;143;1;land;false;plains;3
312;91;142;1;land;false;plains;3
313;90;170;1;land;false;plains;3
314;119;194;1;land;false;plains;3
315;107;156;1;land;false;plains;3
316;122;194;1;land;false;plains;3
317;139;131;1;land;false;plains;3
318;144;165;1;land;false;plains;3
319;106;192;1;land;false;plains;3
320;160;169;1;land;false;plains;3
321;115;197;1;land;false;plains;3
322;118;159;1;land;false;plains;3
323;107;147;1;land;false;plains;3
324;97;152;1;land;false;plains;3
325;133;183;1;land;false;plains;3
326;145;192;1;land;false;plains;3
327;120;161;1;land;false;plains;3
328;108;171;1;land;false;plains;3
329;136;178;1;land;false;plains;3
330;105;174;1;land;false;plains;3
331;96;149;1;land;false;plains;3
332;112;156;1;land;false;plains;3
333;140;162;1;land;false;plains;3
334;95;126;1;land;false;plains;3
335;120;153;1;land;false;plains;3
336;114;138;1;land;false;plains;3
337;152;148;1;land;false;plains;3
338;138;148;1;land;false;plains;3
339;147;195;1;land;false;plains;3
340;118;170;1;land;false;plains;3
341;120;150;1;land;false;plains;3
342;95;143;1;land;false;plains;3
343;152;144;1;land;false;plains;3
344;123;186;1;land;false;plains;3
345;104;169;1;land;false;plains;3
346;124;125;1;land;false;plains;3
347;144;160;1;land;false;plains;3
348;156;163;1;land;false;plains;3
349;116;184;1;land;false;plains;3
350;118;176;1;land;false;plains;3
351;86;174;1;land;false;plains;3
352;83;168;1;land;false;plains;3
353;160;175;1;land;false;plains;3
354;119;153;1;land;false;plains;3
355;89;165;1;land;false;plains;3
356;102;195;1;land;false;plains;3
357;118;177;1;land;false;plains;3
358;102;159;1;land;false;plains;3
359;103;200;1;land;false;plains;3
360;130;196;1;land;false;plains;3
361;159;179;1;land;false;plains;3
362;125;121;1;land;false;plains;3
363;54;164;1;land;false;forest;3
364;70;174;1;land;false;plains;3
365;36;118;1;land;false;plains;3
366;68;160;1;lake;false;lakes;3
367;101;135;1;land;false;plains;3
368;29;162;1;land;false;plains;3
369;55;165;1;land;false;plains;3
370;80;103;1;land;false;plains;3
371;103;157;1;land;false;plains;3
372;33;175;1;land;false;plains;3
373;96;159;1;land;false;forest;3
374;73;179;1;land;false;plains;3
375;61;114;1;land;false;plains;3
376;69;201;1;land;false;plains;3
377;94;200;1;land;false;plains;3
378;64;210;1;land;false;plains;3
379;80;203;1;land;false;plains;3
380;96;254;1;land;false;plains;3
381;73;250;1;land;false;plains;3
382;72;190;1;land;false;plains;3
383;41;247;1;land;false;plains;3
384;48;236;1;land;false;plains;3
385;75;219;1;land;false;plains;3
386;26;184;1;land;false;plains;3
387;38;201;1;land;false;plains;3
388;76;236;1;land;false;plains;3
389;21;207;1;land;false;plains;3
390;48;233;1;land;false;plains;3
391;64;192;1;land;false;plains;3
392;19;250;1;land;false;plains;3
393;38;219;1;land;false;plains;3
394;75;208;1;land;false;plains;3
395;27;242;1;land;false;plains;3
396;39;201;1;land;false;plains;3
397;27;237;1;land;false;plains;3
398;86;216;1;land;false;plains;3
399;25;240;1;land;false;plains;3
400;36;184;1;land;false;plains;3
401;28;207;1;land;false;plains;3
402;60;217;1;land;false;plains;3
403;64;191;1;land;false;plains;3
404;43;209;1;land;false;plains;3
405;23;239;1;land;false;plains;3
406;60;192;1;land;false;plains;3
407;73;217;1;land;false;plains;3
408;25;239;1;land;false;plains;3
409;30;216;1;land;false;plains;3
410;58;233;1;land;false;plains;3
411;55;236;1;land;false;plains;3
412;78;205;1;land;false;plains;3
413;92;189;1;land;false;plains;3
414;33;219;1;land;false;plains;3
415;73;186;1;land;false;plains;3
416;130;179;1;land;false;plains;3
417;90;165;1;land;false;plains;3
418;97;182;1;land;false;plains;3
419;92;152;1;land;false;plains;3
420;84;191;1;land;false;plains;3
421;71;153;1;land;false;plains;3
422;134;183;1;land;false;plains;3
423;113;189;1;land;false;plains;3
424;148;192;1;land;false;plains;3
425;78;176;1;land;false;plains;3
426;138;144;1;land;false;plains;3
427;99;166;1;land;false;plains;3
428;146;221;1;land;false;plains;3
429;168;231;1;land;false;plains;3
430;159;226;1;land;false;plains;3
431;131;232;1;land;false;plains;3
432;171;227;1;land;false;plains;3
433;129;250;1;land;false;plains;3
434;151;239;1;land;false;plains;3
435;143;241;1;land;false;plains;3
436;157;215;1;land;false;plains;3
437;169;220;1;land;false;plains;3
438;133;230;1;land;false;plains;3
439;186;215;1;land;false;plains;3
440;144;226;1;land;false;plains;3
441;160;245;1;land;false;plains;3
442;120;240;1;land;false;plains;3
443;177;216;1;land;false;plains;3
444;129;226;1;land;false;plains;3
445;174;241;1;land;false;plains;3
446;168;237;1;land;false;plains;3
447;147;220;1;land;false;plains;3
448;150;218;1;land;false;plains;3
449;164;244;1;land;false;plains;3
450;160;248;1;land;false;plains;3
451;124;218;1;land;false;plains;3
452;123;253;1;land;false;plains;3
453;119;215;1;land;false;plains;3
454;137;242;1;land;false;plains;3
455;145;237;1;land;false;plains;3
456;167;233;1;land;false;plains;3
457;113;244;1;land;false;plains;3
458;180;164;1;land;false;plains;3
459;175;178;1;land;false;plains;3
460;190;146;1;land;false;plains;3
461;181;207;1;land;false;plains;3
462;228;156;1;land;false;plains;3
463;195;178;1;land;false;plains;3
464;172;186;1;land;false;plains;3
465;181;173;1;land;false;plains;3
466;227;149;1;land;false;plains;3
467;230;166;1;land;false;plains;3
468;216;209;1;land;false;plains;3
469;230;197;1;land;false;plains;3
470;185;146;1;land;false;forest;3
471;173;154;1;land;false;plains;3
472;180;148;1;land;false;plains;3
473;206;215;1;land;false;plains;3
474;192;148;1;land;false;plains;3
475;199;192;1;land;false;plains;3
476;203;203;1;land;false;plains;3
477;222;163;1;land;false;plains;3
478;198;149;1;land;false;plains;3
479;225;185;1;land;false;plains;3
480;166;166;1;land;false;plains;3
481;224;187;1;land;false;plains;3
482;228;201;1;land;false;plains;3
483;175;198;1;land;false;plains;3
484;221;200;1;land;false;plains;3
485;240;150;1;land;false;plains;3
486;213;213;1;land;false;plains;3
487;241;191;1;land;false;plains;3
488;239;146;1;land;false;plains;3
489;187;206;1;land;false;plains;3
490;224;155;1;land;false;plains;3
491;230;216;1;land;false;plains;3
492;243;160;1;land;false;plains;3
493;234;191;1;land;false;plains;3
494;201;155;1;land;false;plains;3
495;173;218;1;land;false;plains;3
496;188;214;1;land;false;plains;3
497;192;202;1;land;false;plains;3
498;230;151;1;land;false;plains;3
499;223;149;1;land;false;plains;3
500;232;194;1;land;false;plains;3
501;176;159;1;land;false;plains;3
502;215;161;1;land;false;plains;3
503;166;192;1;land;false;plains;3
504;165;155;1;land;false;plains;3
505;216;217;1;land;false;plains;3
506;189;218;1;land;false;plains;3
507;45;95;1;land;false;plains;3
508;9;139;1;land;false;plains;3
509;7;112;1;land;false;plains;3
510;66;153;1;land;false;plains;3
511;66;151;1;land;false;plains;3
512;5;105;1;land;false;plains;3
513;12;133;1;land;false;plains;3
514;2;111;1;land;false;plains;3
515;21;111;1;land;false;plains;3
516;254;140;1;land;false;forest;3
517;218;146;1;land;false;plains;3
518;243;73;1;land;false;plains;3
519;250;108;1;land;false;plains;3
520;237;144;1;land;false;plains;3
521;209;145;1;land;false;plains;3
522;213;115;1;land;false;plains;3
523;226;117;1;land;false;plains;3
524;251;100;1;land;false;plains;3
525;223;142;1;land;false;plains;3
526;220;109;1;land;false;plains;3
527;233;129;1;land;false;plains;3
528;210;93;1;land;false;plains;3
529;241;107;1;land;false;plains;3
530;218;121;1;land;false;plains;3
531;241;89;1;land;false;plains;3
532;217;141;1;land;false;plains;3
533;225;146;1;land;false;forest;3
534;215;150;1;land;false;plains;3
535;251;149;1;land;false;plains;3
536;236;86;1;land;false;plains;3
537;232;85;1;land;false;plains;3
538;215;125;1;land;false;plains;3
539;223;107;1;land;false;plains;3
540;222;108;1;land;false;plains;3
541;217;110;1;land;false;plains;3
542;214;99;1;land;false;plains;3
543;133;202;1;land;false;plains;3
544;132;206;1;land;false;plains;3
545;122;218;1;land;false;forest;3
546;66;228;1;land;false;plains;3
547;124;211;1;land;false;plains;3
548;77;242;1;land;false;plains;3
549;122;227;1;land;false;plains;3
550;64;195;1;land;false;plains;3
551;132;216;1;land;false;plains;3
552;124;246;1;land;false;plains;3
553;103;254;1;land;false;plains;3
554;133;223;1;land;false;plains;3
555;76;203;1;land;false;plains;3
556;86;221;1;land;false;plains;3
557;125;246;1;land;false;plains;3
558;107;201;1;land;false;plains;3
559;134;238;1;land;false;plains;3
560;119;219;1;land;false;plains;3
561;124;207;1;land;false;plains;3
562;94;241;1;land;false;plains;3
563;138;230;1;land;false;plains;3
564;79;203;1;land;false;plains;3
565;119;193;1;land;false;plains;3
566;99;225;1;land;false;plains;3
567;95;238;1;land;false;plains;3
568;120;232;1;land;false;plains;3
569;120;229;1;land;false;plains;3
570;131;209;1;land;false;plains;3
571;64;236;1;land;false;plains;3
572;64;248;1;land;false;forest;3
573;109;201;1;land;false;plains;3
574;77;244;1;land;false;plains;3
575;125;194;1;land;false;plains;3
576;95;252;1;land;false;plains;3
577;61;240;1;land;false;plains;3
578;128;229;1;land;false;plains;3
579;81;217;1;land;false;plains;3
580;114;207;1;land;false;plains;3
581;177;77;1;land;false;plains;3
582;156;107;1;land;false;plains;3
583;144;99;1;land;false;plains;3
584;179;113;1;land;false;plains;3
585;141;108;1;land;false;plains;3
586;203;113;1;land;false;plains;3
587;162;120;1;land;false;plains;3
588;141;109;1;land;false;plains;3
589;84;66;1;land;false;plains;3
590;129;48;1;land;false;plains;3
591;122;30;1;land;false;plains;3
592;75;81;1;land;false;plains;3
593;114;66;1;land;false;plains;3
594;130;92;1;land;false;plains;3
595;142;52;1;land;false;plains;3
596;102;77;1;land;false;plains;3
597;137;52;1;land;false;plains;3
598;88;36;1;land;false;plains;3
599;148;59;1;land;false;plains;3
600;109;65;1;land;false;plains;3
601;152;72;1;land;false;plains;3
602;97;104;1;land;false;plains;3
603;144;31;1;land;false;plains;3
604;146;76;1;land;false;plains;3
605;30;223;1;land;false;plains;3
606;36;209;1;land;false;plains;3
607;33;214;1;land;false;plains;3
608;18;185;1;land;false;plains;3
609;37;223;1;land;false;forest;3
610;41;184;1;land;false;plains;3
611;10;213;1;land;false;plains;3
612;0;195;1;land;false;plains;3
613;32;172;1;land;false;plains;3
614;4;175;1;land;false;plains;3
615;33;194;1;land;false;plains;3
616;14;221;1;land;false;plains;3
617;21;229;1;land;false;forest;3
618;24;214;1;land;false;plains;3
619;13;231;1;land;false;plains;3
620;45;167;1;land;false;plains;3
621;4;170;1;land;false;plains;3
622;3;202;1;land;false;plains;3
623;18;171;1;land;false;plains;3
624;3;213;1;land;false;plains;3
625;18;170;1;land;false;plains;3
626;1;220;1;land;false;plains;3
627;26;183;1;land;false;plains;3
628;19;187;1;land;false;plains;3
629;22;215;1;land;false;plains;3
630;20;207;1;land;false;plains;3
631;45;194;1;land;false;plains;3
632;39;182;1;land;false;plains;3
633;26;170;1;land;false;plains;3
634;35;220;1;land;false;plains;3
635;18;199;1;land;false;plains;3
636;16;239;1;land;false;plains;3
637;12;192;1;land;false;plains;3
638;20;182;1;land;false;plains;3
639;2;175;1;land;false;plains;3
640;21;180;1;land;false;forest;3
641;12;234;1;land;false;plains;3
642;40;236;1;land;false;plains;3
643;21;216;1;land;false;plains;3
644;156;145;1;land;false;plains;3
645;158;134;1;land;false;plains;3
646;217;207;1;land;false;plains;3
647;193;171;1;land;false;plains;3
648;148;133;1;land;false;plains;3
649;175;152;1;land;false;plains;3
650;149;151;1;land;false;forest;3
651;214;145;1;land;false;plains;3
652;214;159;1;land;false;plains;3
653;203;158;1;land;false;plains;3
654;163;176;1;land;false;plains;3
655;192;174;1;land;false;forest;3
656;145;189;1;land;false;plains;3
657;203;151;1;land;false;plains;3
658;150;195;1;land;false;plains;3
659;159;170;1;land;false;plains;3
660;86;176;1;land;false;plains;3
661;103;122;1;land;false;plains;3
662;106;114;1;land;false;plains;3
663;106;139;1;land;false;plains;3
664;79;184;1;land;false;plains;3
665;99;168;1;land;false;plains;3
666;104;122;1;land;false;plains;3
667;132;128;1;land;false;plains;3
668;127;126;1;land;false;plains;3
669;100;123;1;land;false;plains;3
670;70;150;1;land;false;plains;3
671;99;107;1;land;false;plains;3
672;127;184;1;land;false;plains;3
673;94;131;1;land;false;plains;3
674;136;170;1;land;false;plains;3
675;83;156;1;land;false;plains;3
676;123;140;1;land;false;plains;3
677;98;166;1;land;false;plains;3
678;80;158;1;land;false;plains;3
679;127;172;1;land;false;plains;3
680;98;129;1;land;false;plains;3
681;83;111;1;land;false;plains;3
682;115;169;1;land;false;plains;3
683;114;145;1;land;false;plains;3
684;135;149;1;land;false;plains;3
685;117;170;1;land;false;plains;3
686;94;107;1;land;false;plains;3
687;63;152;1;land;false;plains;3
688;75;179;1;land;false;plains;3
689;130;183;1;land;false;plains;3
690;84;157;1;land;false;plains;3
691;130;173;1;land;false;plains;3
692;135;164;1;land;false;plains;3
693;106;131;1;land;false;plains;3
694;108;183;1;land;false;plains;3
695;107;135;1;land;false;plains;3
696;60;168;1;land;false;plains;3
697;100;143;1;land;false;plains;3
698;61;138;1;land;false;plains;3
699;131;182;1;land;false;plains;3
700;73;182;1;land;false;plains;3
701;62;113;1;land;false;plains;3
702;115;118;1;land;false;plains;3
703;75;151;1;land;false;plains;3
704;124;162;1;land;false;plains;3
705;58;161;1;land;false;plains;3
706;76;23;1;land;false;plains;3
707;30;36;1;land;false;plains;3
708;28;65;1;land;false;plains;3
709;70;9;1;land;false;forest;3
710;25;27;1;land;false;plains;3
711;2;79;1;land;false;forest;3
712;61;37;1;land;false;plains;3
713;48;71;1;land;false;plains;3
714;20;47;1;land;false;forest;3
715;55;74;1;land;false;forest;3
716;2;5;1;land;false;forest;3
717;63;17;1;land;false;forest;3
718;71;64;1;land;false;plains;3
719;39;10;1;land;false;plains;3
720;32;60;1;land;false;plains;3
721;12;40;1;land;false;plains;3
722;53;7;1;land;false;forest;3
723;26;8;1;land;false;forest;3
724;52;2;1;land;false;forest;3
725;41;14;1;land;false;plains;3
726;67;75;1;land;false;plains;3
727;58;22;1;land;false;plains;3
728;7;21;1;land;false;plains;3
729;43;21;1;land;false;forest;3
730;238;186;1;land;false;forest;3
731;237;209;1;land;false;forest;3
732;234;202;1;land;false;forest;3
733;233;153;1;land;false;forest;3
734;247;199;1;land;false;forest;3
735;198;199;1;land;false;plains;3
736;207;216;1;land;false;forest;3
737;210;152;1;land;false;forest;3
738;231;160;1;land;false;forest;3
739;246;174;1;land;false;forest;3
740;233;156;1;land;false;forest;3
741;249;226;1;land;false;forest;3
742;252;216;1;land;false;forest;3
743;218;215;1;land;false;forest;3
744;230;210;1;land;false;forest;3
745;251;215;1;land;false;plains;3
746;208;164;1;land;false;forest;3
747;233;195;1;land;false;forest;3
748;204;212;1;land;false;forest;3
749;251;150;1;land;false;forest;3
750;200;159;1;land;false;forest;3
751;250;176;1;land;false;forest;3
752;199;163;1;land;false;forest;3
753;242;224;1;land;false;forest;3
754;217;205;1;land;false;forest;3
755;236;155;1;land;false;forest;3
756;229;170;1;land;false;forest;3
757;195;224;1;land;false;forest;3
758;246;179;1;land;false;forest;3
759;219;197;1;land;false;forest;3
760;201;157;1;land;false;forest;3
761;213;193;1;land;false;forest;3
762;236;221;1;land;false;forest;3
763;196;223;1;land;false;forest;3
764;230;207;1;land;false;forest;3
765;239;161;1;land;false;forest;3
766;198;156;1;land;false;forest;3
767;213;184;1;land;false;forest;3
768;247;163;1;land;false;forest;3
769;203;226;1;land;false;forest;3
770;203;206;1;land;false;plains;3
771;192;218;1;land;false;plains;3
772;229;197;1;land;false;forest;3
773;202;228;1;land;false;forest;3
774;243;183;1;land;false;forest;3
775;243;202;1;land;false;forest;3
776;97;43;1;land;false;plains;3
777;55;52;1;land;false;plains;3
778;29;46;1;land;false;plains;3
779;30;30;1;land;false;plains;3
780;87;17;1;land;false;plains;3
781;41;77;1;land;false;plains;3
782;38;20;1;land;false;plains;3
783;52;48;1;land;false;plains;3
784;99;29;1;land;false;plains;3
785;85;24;1;land;false;plains;3
786;58;38;1;land;false;plains;3
787;65;15;1;land;false;plains;3
788;70;46;1;land;false;plains;3
789;57;19;1;land;false;plains;3
790;64;51;1;land;false;plains;3
791;60;236;1;land;false;plains;3
792;80;216;1;land;false;plains;3
793;68;212;1;land;false;plains;3
794;112;195;1;land;false;plains;3
795;98;204;1;land;false;plains;3
796;54;229;1;land;false;plains;3
797;61;193;1;land;false;plains;3
798;42;208;1;land;false;plains;3
799;119;244;1;land;false;plains;3
800;111;209;1;land;false;plains;3
801;120;198;1;land;false;plains;3
802;48;197;1;land;false;plains;3
803;105;237;1;land;false;plains;3
804;121;226;1;land;false;plains;3
805;46;190;1;land;false;plains;3
806;105;242;1;land;false;plains;3
807;118;189;1;land;false;plains;3
808;95;249;1;land;false;plains;3
809;80;229;1;land;false;plains;3
810;76;247;1;land;false;plains;3
811;59;253;1;land;false;plains;3
812;82;206;1;land;false;plains;3
813;97;230;1;land;false;plains;3
814;98;246;1;land;false;plains;3
815;113;245;1;land;false;plains;3
816;78;200;1;land;false;plains;3
817;94;193;1;land;false;plains;3
818;68;215;1;land;false;plains;3
819;70;242;1;land;false;plains;3
820;95;225;1;land;false;plains;3
821;231;30;1;land;false;plains;3
822;213;44;1;land;false;plains;3
